15.38	1.03	25.39	0.61	9.073
15.45	1.27	25.24	0.61	8.948
15.77	0.7	25.25	0.54	9.147
16.26	0.96	25.86	0.54	8.98
17.36	1.38	25.35	0.62	9.016
17.76	1.29	25.62	0.62	8.916
18.05	1.24	25.07	0.47	8.913
18.11	1.38	24.4	0.56	9.13
18.13	1.34	25.46	0.69	9.111
18.15	0.88	25.36	0.52	8.995
18.56	1.35	24.76	0.47	9.133
18.83	1.23	24.88	0.49	9.029
18.97	0.75	25.22	0.61	9.033
19.16	1.33	24.83	0.61	9.103
19.67	0.96	24.64	0.48	9.041
20.57	1.34	25.65	0.57	9.102
22.35	1.25	25.48	0.64	9.063
22.47	0.9	24.69	0.39	9.117
23.85	0.9	25.21	0.53	9.032
24.87	1.44	25.17	0.57	9.158
25.01	1.11	25.35	0.58	9.056
25.04	1.36	24.56	0.6	9.167
26.25	0.98	24.55	0.53	8.981
27.17	1.54	24.51	0.42	8.947
29.64	1.62	24.4	0.48	9.096
30.21	0.74	24.48	0.41	9.152
31.84	1.07	24.39	0.61	9.058
32.03	1.05	23.68	0.58	9.158
33.42	1.28	24.75	0.54	9.118
36.5	0.94	24.13	0.4	9.091
36.6	0.9	24.42	0.3	8.94
39.39	0.97	24.78	0.5	9.153
46.12	1.57	23.68	0.42	9.124
46.32	1.2	24.23	0.49	9.249
53.88	1.43	23.83	0.21	8.99
54.17	1.26	23.71	0.28	9.032
55.87	1.11	23.53	0.47	9.218
58.02	1.28	23.56	0.14	8.827
62.6	1.34	23.25	0.49	9.259
65.5	1.39	23.9	0.29	9.14
65.56	1.22	24.03	0.53	9.334
70.55	1.38	23.5	0.26	9.124
21.38	0.98	24.84	0.31	9
21.65	1.11	25.23	0.29	8.726
28.22	1.13	23.76	0.53	8.92
29.74	1.31	24.59	0.45	8.892
32.53	1.22	24.36	0.17	8.458
33.81	1.21	24.35	0.4	8.962
34.21	1.33	24.77	0.2	8.672
38.69	1.28	24.35	0.18	8.43
40.44	1.09	24.53	0.17	8.578
40.45	1.39	24.25	0.27	8.793
41.68	0.93	24.37	0.23	8.789
46.98	1.34	24.3	0.43	9.015
47.46	1.22	24.21	0.24	8.83
52.59	0.84	23.93	0.48	9.055
57.63	1.03	23.79	0.17	8.461
83.3	0.88	23.32	0.3	9.074
40.21	1.57	24.35	0.4	9.044
40.48	1.12	23.84	0.47	9.054
41.07	0.95	23.69	0.52	9.018
45.26	1.4	23.7	0.31	8.982
53.13	1.62	23.45	0.52	8.931
54.5	0.9	24.02	0.5	9.091
57.27	1.08	23.63	0.62	9.009
72.38	1.35	23.16	0.4	8.985
72.94	1.4	22.88	0.4	9.067
80.26	1.17	21.98	0.36	9.046
93.07	1.3	23.35	0.38	9.055
93.57	1.54	22.71	0.25	8.937
97.11	0.79	22.19	0.42	9.094
21.88	0.95	24.27	0.53	9.09
28.63	1.08	24.5	0.42	9.058
36.4	1.55	22.78	0.73	9.094
16.1	0.91	24.33	0.41	8.836
17.37	0.71	24.69	0.25	8.979
17.9	0.82	24.46	0.36	8.726
17.92	1.01	24.22	0.31	8.928
18.45	1.18	24.23	0.27	8.539
18.79	1.11	24.48	0.23	8.636
19.22	1.21	24.35	0.31	8.573
20.13	1.04	24.39	0.23	8.653
20.79	0.73	24.53	0.27	8.56
21.57	0.92	24.88	0.28	8.862
21.77	1.29	24.83	0.37	8.742
21.85	1.04	24.35	0.38	8.81
24.06	1.11	23.8	0.23	9.004
24.72	1.06	23.85	0.36	8.823
27.53	1.15	23.91	0.33	8.762
29.43	1.2	24.15	0.59	8.827
29.66	1.16	23.95	0.27	8.579
31.97	1.21	23.92	0.26	8.89
35.21	1.08	23.31	0.26	8.692
36.76	1.23	23.31	0.26	8.761
37.28	1.08	24.07	0.33	8.777
37.6	1.02	23.48	0.19	8.695
38.41	1.09	23.86	0.24	8.909
42.93	1.22	23.56	0.2	8.548
44.28	1.21	23.27	0.23	8.928
50.04	1.25	23.39	0.17	9.02
52.97	1.17	23.08	0.17	8.521
54.53	1.11	22.78	0.18	8.578
59.27	1.2	22.57	0.25	8.781
59.46	1.35	22.99	0.17	9.014
70.45	1.18	22.94	0.17	8.948
93.62	1.07	22.21	0.17	8.905
98.78	1.33	22.13	0.16	8.887
21.53	1.29	23.99	0.4	9.059
22.26	0.98	24.62	0.36	8.885
25.5	1.19	24.5	0.49	8.976
25.81	1.01	23.83	0.45	9.078
27.15	1.02	24.59	0.56	9.022
30.6	1.03	24.14	0.41	9.11
30.84	0.86	24.38	0.33	8.934
32.08	0.81	24.33	0.23	8.805
32.53	0.7	24.02	0.41	9.159
32.59	0.9	24	0.52	9.166
33.08	0.99	24.87	0.29	8.879
33.45	0.85	24.78	0.29	8.876
34.1	0.92	24.16	0.24	8.887
40.9	0.99	23.39	0.35	9.003
41.19	1	23.47	0.27	8.871
45.66	1.05	24.03	0.28	8.887
47.98	0.75	23.32	0.48	8.997
48.27	1.19	23.64	0.51	9.086
48.91	1.11	24.01	0.18	8.716
50.18	1.27	23.45	0.43	9.089
53.87	1.23	24.34	0.28	8.849
55.57	0.9	24.11	0.29	8.946
55.99	0.97	23.06	0.34	8.954
59.46	0.7	22.5	0.34	9.082
81.01	1.52	23.6	0.29	9.055
20.77	1.18	24.8	0.35	8.754
21.07	0.86	25.45	0.54	8.968
21.41	1.5	24.63	0.48	9.01
22.68	1.22	25.93	0.39	8.875
22.92	0.87	25.02	0.55	9.008
23.34	0.62	24.91	0.35	8.622
23.55	1.29	25.64	0.35	8.904
24.29	0.89	24.76	0.42	8.646
25.03	1.4	24.4	0.42	8.811
25.07	1.09	25.21	0.29	8.827
25.57	1.02	24.88	0.53	9.005
25.59	1.06	25	0.31	8.65
26.36	1.34	24.44	0.39	8.845
26.67	1.18	25.28	0.35	8.923
26.72	1.07	24.85	0.52	8.822
27.53	0.99	24.84	0.31	8.741
27.87	1.3	24.58	0.35	8.765
28.23	0.84	24.9	0.33	8.852
28.36	1.55	24.82	0.55	8.798
28.87	0.84	24.9	0.41	8.911
29.51	1.11	24.47	0.27	8.67
30.01	1.14	24.62	0.42	9.039
30.07	0.91	24.63	0.34	9.076
30.17	1.1	24.64	0.25	8.594
30.26	1.07	24.36	0.4	9.025
30.31	1.2	24.77	0.46	8.906
30.5	0.87	24.82	0.32	8.813
31.07	1.11	24.22	0.27	8.767
31.37	1.09	24.46	0.25	8.781
31.99	1.18	24.17	0.5	8.957
33.81	0.87	23.92	0.36	8.713
34	1	25.01	0.42	8.955
34.44	1.02	24.75	0.38	9.053
35.08	1.44	24.78	0.34	8.734
36.28	1.35	24.2	0.39	8.774
36.49	0.91	24.25	0.37	8.869
36.55	1.46	24.39	0.46	8.978
36.58	0.99	24.51	0.32	8.697
36.89	0.83	23.82	0.34	8.837
37.17	0.99	24.16	0.22	8.729
38.04	1.33	24.21	0.23	8.664
38.08	1.16	24.73	0.31	8.941
38.21	1.31	24.68	0.46	9.089
38.49	0.94	25.05	0.46	9
38.66	1.08	24.5	0.24	8.73
39.16	1.08	23.95	0.34	8.938
39.17	1.46	24.7	0.34	8.791
39.42	1.03	24.51	0.26	8.709
39.96	1.44	24.32	0.26	8.857
40.52	1.25	25.01	0.29	8.905
41.52	1.17	24.43	0.34	8.88
43.47	1.02	24.08	0.37	8.968
43.49	1.42	24.12	0.34	8.658
43.95	1.4	23.87	0.37	8.983
46.23	1.09	24.16	0.19	8.707
46.76	1.42	24.3	0.37	8.941
47.94	1.48	24.04	0.35	8.78
48.21	1.33	23.86	0.35	9.012
49.03	0.91	24.38	0.25	8.857
49.35	1.3	24.35	0.17	8.692
51.77	1.2	23.45	0.26	8.876
51.93	1.28	23.69	0.28	9.005
52.17	1.17	24.08	0.31	9.086
53.56	1.33	23.61	0.25	8.841
55.14	1.09	23.53	0.25	8.822
56.17	1.37	23.72	0.2	8.91
56.72	0.75	23.8	0.24	8.676
57.84	1.12	23.52	0.25	8.873
58.93	1.37	24.58	0.27	8.764
60.05	1.14	23.73	0.2	8.878
60.55	1.24	24.14	0.4	9.014
60.58	1.36	24.17	0.24	8.707
61.94	0.99	23.35	0.26	8.872
63.12	0.94	23.89	0.23	8.703
64.09	1.06	24.1	0.22	8.874
71.47	1.17	23.58	0.17	8.868
74.59	1.16	23.71	0.21	8.926
79.48	1.33	23.3	0.18	8.74
81.2	1.24	23.64	0.2	8.95
81.36	1.19	23.21	0.19	8.743
85.11	1.07	23.41	0.25	8.836
88.51	1.28	23.2	0.22	8.804
97.75	1.51	23.16	0.16	8.811
25.97	1.32	25.36	0.52	8.577
27.01	1.46	25.57	0.36	8.577
28.49	1.17	25.47	0.25	8.577
28.83	1.02	25.53	0.38	8.577
33.75	0.84	25.07	0.38	8.577
34	1.52	25.4	0.25	8.577
40.09	1.43	24.32	0.49	8.577
46.32	1.23	24.26	0.39	8.577
48.82	1.38	24.04	0.5	8.577
50.29	1.12	24.84	0.5	8.577
50.32	0.82	24.72	0.46	8.577
50.73	1.32	23.99	0.34	8.577
53.2	0.96	24.69	0.3	8.577
15.06	1.53	25.47	0.69	8.605
15.22	1.59	24.37	0.56	8.605
15.25	0.89	25.19	0.46	8.605
15.88	1.11	24.9	0.57	8.605
17.44	1.52	25.67	0.66	8.605
17.61	1.62	24.68	0.4	8.605
18.37	1.17	25.33	0.56	8.605
18.51	1.17	24.85	0.43	8.605
19.38	1.03	25.29	0.6	8.605
19.97	1.34	24.69	0.25	8.605
20.37	1.55	25.34	0.37	8.605
20.44	1.07	24.95	0.31	8.605
21.09	1.48	25.62	0.6	8.605
28.28	1.66	25.09	0.28	8.605
34.67	1.95	24.84	0.43	8.605
36.06	1.52	23.73	0.53	8.605
42	1.16	23.74	0.58	8.605
43.5	1.28	24.09	0.32	8.605
53.92	1.33	24.02	0.16	8.605
60.84	1.3	23.1	0.36	8.605
73.29	1.53	23.08	0.55	8.605
83.1	1.32	23.3	0.17	8.605
25.73	1.43	26.13	0.51	8.813
25.83	0.95	25.69	0.36	8.849
27.42	1.23	25.36	0.45	8.88
27.95	0.83	26.4	0.48	8.733
28.33	1.39	24.94	0.51	8.913
28.54	0.82	26.26	0.46	8.825
30.69	0.83	25.7	0.34	8.741
31.95	1.26	25.89	0.24	8.784
32.7	0.92	25.68	0.34	8.691
34.55	0.89	26.16	0.25	8.705
35.28	0.92	25.79	0.2	8.519
35.52	0.87	25.11	0.22	8.734
37.15	1.07	25.51	0.32	8.717
37.68	1.4	25.11	0.34	8.754
39.08	1.4	25.66	0.51	8.885
39.93	1	25.75	0.26	8.734
43.19	1.04	25.11	0.32	8.875
43.66	1.14	25.79	0.4	8.905
44.48	1.36	26.04	0.4	8.838
44.89	1.32	25.5	0.19	8.637
45.19	1.04	24.66	0.25	8.81
52.02	1.36	24.65	0.45	8.988
53.05	1.41	25.53	0.43	9.005
55.17	1.29	25.38	0.41	8.94
56.93	0.92	25.1	0.14	8.712
70.53	1.02	24.38	0.24	8.912
71.32	1.37	24.49	0.23	8.863
82.99	1.36	24.59	0.28	8.946
14.81	1.2	22.8	0.23	8.787
19.96	1.4	22.38	0.27	8.826
60.98	1.53	21.62	0.17	8.786
26.83	1.32	23.12	0.23	8.863
30.9	1.33	22.61	0.18	8.867
57.49	1.36	21.18	0.2	8.883
16.86	1.35	22.78	0.27	8.804
31.19	1.27	22.46	0.18	8.776
21.26	1.38	22.5	0.19	8.772
6.156	1.08	24.79	0.43	8.749
7.278	0.88	24.66	0.31	8.755
8.592	0.92	23.65	0.28	8.741
9.204	0.98	24.04	0.26	8.755
9.817	1.22	24.03	0.29	8.75
18.32	1	23.21	0.19	8.735
23.75	1.33	22.45	0.17	8.755
32.3	1.29	22.22	0.18	8.718
43.78	1.24	21.73	0.15	8.769
45.56	1.16	21.59	0.17	8.744
83.26	1.15	21	0.17	8.743
12.1	1.33	23.34	0.23	8.811
39.12	1.18	22.07	0.18	8.779
6.798	0.83	23.84	0.48	8.875
7.254	1.18	24.22	0.49	8.901
12.65	1.05	22.94	0.59	8.892
22.85	1.55	22.63	0.24	8.813
11.03	1.5	24.15	0.3	8.82
17.87	1.24	23.01	0.27	8.853
38.15	1.51	21.9	0.19	8.815
6.279	1.02	23.97	0.59	8.91
6.565	1.17	24.05	0.54	8.917
7.231	1.02	24.66	0.49	8.916
7.627	1.09	24.27	0.61	8.885
7.941	1.1	23.58	0.63	8.911
7.978	1.12	23.9	0.51	8.908
9.906	1.11	24.11	0.53	8.931
11.6	1.36	23.22	0.38	8.911
11.85	0.87	23.31	0.57	8.912
11.99	0.96	23.65	0.38	8.906
12.87	1.21	22.97	0.52	8.916
14.4	1.02	22.95	0.51	8.901
14.48	1	23.26	0.33	8.884
14.59	0.93	23.04	0.33	8.901
17.08	1.15	23.4	0.38	8.922
20.42	1.39	23.32	0.39	8.907
22.89	1.24	22.64	0.34	8.926
24.76	1.3	22.66	0.32	8.928
28.42	1.2	22.68	0.33	8.909
31.19	1.38	22.45	0.27	8.923
5.418	1.13	25.24	0.6	8.915
5.525	0.87	24.53	0.4	8.936
6.469	1.05	24.04	0.64	8.933
6.559	0.94	24.32	0.58	8.91
7.161	0.86	24.66	0.58	8.927
7.643	1.15	23.37	0.5	8.947
8.204	0.94	24.47	0.5	8.948
8.219	1.09	24	0.58	8.972
8.45	1.34	23.76	0.53	8.921
9.42	1.09	23.74	0.67	8.924
9.684	1.06	23.93	0.63	8.987
9.774	1.07	23.55	0.62	8.946
10.69	1.11	23.45	0.58	8.989
10.71	0.93	23.48	0.5	8.942
10.73	1.07	23.42	0.5	8.938
10.94	1.03	23.19	0.51	8.947
11.16	0.93	23.51	0.46	8.947
11.62	0.93	23.41	0.5	8.948
11.64	1.42	23.6	0.5	8.937
11.96	0.95	23.06	0.55	8.955
12.31	1.22	24.1	0.48	8.968
12.41	1.17	23.41	0.44	8.942
13.88	1.4	24.12	0.61	8.987
13.95	1.45	23.75	0.6	8.989
14.53	1.07	23.57	0.37	8.936
14.66	0.95	23.6	0.5	8.99
14.93	1.6	23.96	0.48	8.995
15.77	1.15	22.86	0.51	8.982
16.04	1.07	23.26	0.54	9.005
16.09	1.38	23.88	0.63	8.952
16.17	1.39	22.9	0.48	8.982
16.21	0.83	23.44	0.41	8.961
16.4	1.04	23.22	0.48	8.986
16.75	1.15	22.93	0.56	8.954
17.8	1	23.4	0.44	8.966
18.16	0.96	22.57	0.49	8.983
18.87	0.83	22.32	0.47	8.998
19.57	1.31	23.68	0.38	8.987
20.79	1.11	22.9	0.4	9.002
21.65	0.99	22.03	0.6	8.98
22.43	1.6	23.31	0.46	8.993
22.6	1.19	22.69	0.42	8.96
22.92	1.07	22.42	0.27	8.925
23.28	1.04	22.29	0.54	8.959
24.09	1.01	22.1	0.47	8.961
24.14	1.4	22.33	0.54	8.999
24.75	1.37	22.39	0.46	8.982
26.42	1.59	22.78	0.43	8.976
26.76	1.09	22.76	0.19	8.92
26.87	0.85	22.36	0.48	8.988
28.01	1.22	22.13	0.38	8.994
29.94	0.85	21.49	0.28	8.932
30.91	1.4	23.03	0.44	8.98
31.55	0.9	21.88	0.29	8.966
31.91	1.39	22.35	0.49	8.993
32.24	1.05	21.94	0.38	8.949
34.14	0.98	21.92	0.53	8.978
34.99	1.1	21.87	0.28	8.955
35.13	1.24	21.76	0.4	8.978
38.92	1.2	21.77	0.4	8.975
39.11	0.94	21.57	0.37	8.99
39.31	1.14	21.97	0.38	8.929
39.82	1.15	22.23	0.32	8.932
44.25	1.12	21.44	0.3	8.945
51.9	1.15	21.76	0.24	8.957
5.173	0.78	24.36	0.46	8.879
5.196	0.95	24.16	0.49	8.843
6.698	0.95	24.22	0.32	8.765
7.317	0.9	23.77	0.52	8.893
8.61	0.96	23.83	0.24	8.722
9.763	1.06	24.3	0.26	8.831
10.74	0.89	23.57	0.21	8.771
11.08	0.83	23.77	0.24	8.767
15.34	0.94	23.5	0.34	8.897
15.59	1.04	22.95	0.17	8.775
16.22	1.1	22.73	0.19	8.833
16.86	1.41	23.28	0.18	8.74
18.03	1.15	22.89	0.28	8.895
21.42	1.06	23.31	0.23	8.902
5.384	0.86	24.89	0.54	8.9
6.331	0.65	25.11	0.56	8.871
7.242	0.86	24.28	0.56	8.901
7.606	1.12	23.81	0.42	8.901
11.08	1.25	23.63	0.43	8.889
13.09	1.22	23.69	0.32	8.81
17.56	1.2	23.37	0.23	8.834
17.58	1.17	23.34	0.26	8.887
18.53	1.01	23.43	0.22	8.852
25.84	1.05	22.61	0.21	8.894
9.376	1.15	23.5	0.23	8.8
7.362	1.17	19.28	0.15	8.9
6.495	0.68	19.58	0.15	8.9
7.694	0.9	18.98	0.15	8.9
10.81	1.03	18.64	0.15	8.9
8.017	0.86	18.94	0.15	8.9
15.75	1.51	18.3	0.15	8.9
3.978	1.04	20.16	0.15	8.9
6.028	1.14	19.68	0.15	8.9
8.476	1.17	19.01	0.15	8.9
13.77	1.48	18.63	0.15	8.9
8.835	1.23	18.97	0.15	8.9
4.577	1.09	19.94	0.15	8.9
6.71	1.44	19.48	0.15	8.9
10.5	1.19	18.78	0.15	8.9
4.632	1.18	20.02	0.15	8.9
7.019	1.18	19.5	0.15	8.9
15.91	1.34	18.26	0.15	8.9
28.91	1.89	17.77	0.15	8.9
9.947	1.29	18.95	0.15	8.9
14.61	1.55	18.41	0.15	8.9
10.04	1.76	19.26	0.15	8.9
14.4	1.67	18.44	0.15	8.9
7.465	1.04	19.18	0.15	8.9
5.093	1.38	19.71	0.15	8.9
8.42	1.32	19.31	0.15	8.9
9.165	1.13	18.98	0.15	8.9
13.57	2.03	18.49	0.15	8.9
6.898	0.89	19.51	0.15	8.9
13.18	1.17	18.85	0.15	8.9
13.26	1.64	18.72	0.15	8.9
17.65	0.73	17.78	0.15	8.9
9.689	2.13	19.05	0.15	8.9
20.1	1.3	17.79	0.15	8.9
18.59	1.66	18.07	0.15	8.9
15.48	1.86	18.64	0.15	8.9
12.5	0.98	18.58	0.15	8.9
9.813	1.39	18.83	0.15	8.9
10.73	1.71	18.87	0.15	8.9
8.829	1.05	18.89	0.15	8.9
5.338	1.17	19.94	0.15	8.9
9.134	0.94	18.91	0.15	8.9
4.76	1	19.82	0.15	8.9
16.73	1.42	18.59	0.15	8.9
17.71	1.33	18.06	0.15	8.9
8.806	1.21	19.09	0.15	8.9
11.64	1.18	18.93	0.15	8.9
17.85	1.31	18.49	0.15	8.9
5.651	0.93	19.62	0.15	8.9
27.98	1.63	17.72	0.15	8.9
8.261	1.06	19.01	0.15	8.9
22.24	0.99	17.87	0.15	8.9
8.33	1.48	19.27	0.15	8.9
7.036	0.81	19.28	0.15	8.9
22.19	1.04	17.82	0.15	8.9
21.88	1.61	18.02	0.15	8.9
10.1	0.73	18.78	0.15	8.9
13.56	1.47	18.56	0.15	8.9
19.57	1.56	18.03	0.15	8.9
21.69	1.5	17.99	0.15	8.9
9.293	0.85	18.84	0.15	8.9
17.59	1.94	18.25	0.15	8.9
8.945	1.44	19.09	0.15	8.9
13.35	1.65	18.82	0.15	8.9
9.393	1.2	18.86	0.15	8.9
9.362	1.26	19.23	0.15	8.9
13.35	1.04	18.61	0.15	8.9
12.31	0.63	18.46	0.15	8.9
14.91	1.73	18.74	0.15	8.9
16.15	1.21	18.17	0.15	8.9
11.18	1.35	18.77	0.15	8.9
16.07	1.54	18.34	0.15	8.9
23.11	1.16	17.87	0.15	8.9
9.174	1.31	19.05	0.15	8.9
10.63	1.42	19.09	0.15	8.9
6.267	1.7	19.62	0.15	8.9
5.522	1.11	19.93	0.15	8.9
11.31	1.31	18.87	0.15	8.9
8.112	0.81	19.12	0.15	8.9
5.505	1.36	19.81	0.15	8.9
8.29	1.13	19.16	0.15	8.9
31.71	1.47	17.76	0.15	8.9
16.71	1.74	18.18	0.15	8.9
4.567	0.72	19.85	0.15	8.9
41.29	2.22	17.23	0.15	8.9
13.65	1.51	18.66	0.15	8.9
8.249	0.71	19.11	0.15	8.9
13.15	1.39	18.63	0.15	8.9
10.3	1.17	18.97	0.15	8.9
12.85	0.74	18.5	0.15	8.9
4.582	1.05	19.84	0.15	8.9
14.69	1.25	18.39	0.15	8.9
36.11	1.51	17.18	0.15	8.9
5.459	1.26	19.78	0.15	8.9
7.866	1	19.03	0.15	8.9
5.927	1.57	19.91	0.15	8.9
9.431	1.09	18.88	0.15	8.9
12.9	0.79	18.34	0.15	8.9
5.978	0.89	19.51	0.15	8.9
4.01	0.98	20.13	0.15	8.9
8.178	0.84	19.04	0.15	8.9
5.137	1.06	19.67	0.15	8.9
5.849	0.91	19.54	0.15	8.9
6.257	0.94	19.56	0.15	8.9
3.398	1.2	20.39	0.15	8.9
7.487	1.09	19.24	0.15	8.9
7.769	0.99	19.29	0.15	8.9
6.328	1.17	19.58	0.15	8.9
9.509	1.49	19.11	0.15	8.9
12.35	1.62	18.46	0.15	8.9
5.152	1.72	20.1	0.15	8.9
12.77	0.63	18.62	0.15	8.9
4.655	0.78	20.17	0.15	8.9
19.78	2.04	18.54	0.15	8.9
13.56	1.06	18.35	0.15	8.9
8.71	0.96	19.04	0.15	8.9
7.307	1.54	19.41	0.15	8.9
6.785	0.93	19.19	0.15	8.9
5.59	1.18	19.79	0.15	8.9
13.84	1.55	18.76	0.15	8.9
8.506	1.5	19.25	0.15	8.9
17.42	1.49	18.15	0.15	8.9
14.66	1.82	18.52	0.15	8.9
12.53	1.66	18.65	0.15	8.9
4.671	0.75	19.88	0.15	8.9
25.58	2.05	17.89	0.15	8.9
21.2	1.74	18.02	0.15	8.9
14.13	0.84	18.23	0.15	8.9
7.107	1.24	19.3	0.15	8.9
6.772	1.78	19.81	0.15	8.9
4.133	0.71	20.11	0.15	8.9
15.51	1.97	18.47	0.15	8.9
6.82	1.07	19.61	0.15	8.9
9.372	1.07	19.03	0.15	8.9
18.7	1.82	18.4	0.15	8.9
27.49	1.76	17.91	0.15	8.9
5.84	1.35	19.69	0.15	8.9
4.959	1.16	19.78	0.15	8.9
16.21	1.59	18.42	0.15	8.9
11.14	0.83	18.69	0.15	8.9
21.89	1.91	18.15	0.15	8.9
5.909	0.75	19.34	0.15	8.9
6.217	1.01	19.4	0.15	8.9
28.84	1.52	17.42	0.15	8.9
6.976	1.35	19.45	0.15	8.9
5.751	0.91	19.83	0.15	8.9
11.58	1.19	18.7	0.15	8.9
4.303	1.29	19.87	0.15	8.9
7.437	0.85	19.3	0.15	8.9
4.366	1.12	20.09	0.15	8.9
6.85	0.85	19.49	0.15	8.9
7.018	0.78	19.3	0.15	8.9
7.078	0.88	19.26	0.15	8.9
5.393	1.22	19.62	0.15	8.9
14.59	1.75	18.58	0.15	8.9
3.325	0.57	20.54	0.15	8.9
20.17	1.44	18.03	0.15	8.9
7.474	1.17	19.37	0.15	8.9
6.92	0.79	19.21	0.15	8.9
3.064	0.88	20.58	0.15	8.9
4.976	1.02	19.75	0.15	8.9
5.853	1.21	19.6	0.15	8.9
10.05	0.81	18.79	0.15	8.9
26.5	1.51	17.65	0.15	8.9
21.31	1.25	18.24	0.15	8.9
18.98	1.27	18.27	0.15	8.9
8.714	1.21	19.08	0.15	8.9
6.44	1.06	19.31	0.15	8.9
48.47	2.45	17.46	0.15	8.9
5.181	0.95	19.99	0.15	8.9
6.121	1.71	19.89	0.15	8.9
3.189	1.12	20.54	0.15	8.9
4.22	0.92	20.29	0.15	8.9
7.037	1.06	19.5	0.15	8.9
4.554	1.05	19.9	0.15	8.9
6.234	0.77	19.49	0.15	8.9
35.75	1.76	17.31	0.15	8.9
12.75	0.71	18.52	0.15	8.9
6.824	0.79	19.6	0.15	8.9
12.55	1.9	18.97	0.15	8.9
5.443	1.18	19.72	0.15	8.9
9.61	1.64	19.12	0.15	8.9
14.12	1.04	18.41	0.15	8.9
3.672	0.58	20.11	0.15	8.9
22.1	1.31	18.03	0.15	8.9
11.14	1.5	18.76	0.15	8.9
3.958	1.06	20.11	0.15	8.9
7.784	1.14	19.19	0.15	8.9
8.885	1.85	19.21	0.15	8.9
4.095	1.01	20.23	0.15	8.9
6.413	1.34	19.7	0.15	8.9
6.18	1.44	19.91	0.15	8.9
3.748	1.23	20.49	0.15	8.9
13.03	1.44	18.51	0.15	8.9
6.758	1.28	19.27	0.15	8.9
5.971	0.97	19.6	0.15	8.9
4.37	0.99	20.04	0.15	8.9
16.46	1.45	18.37	0.15	8.9
5.106	0.9	19.4	0.15	8.9
4.282	1.22	20.2	0.15	8.9
4.448	0.72	20.08	0.15	8.9
5.348	1.13	19.86	0.15	8.9
10.37	1.37	19.05	0.15	8.9
36.79	2.24	17.39	0.15	8.9
5.299	0.9	19.67	0.15	8.9
8.894	1.01	19.23	0.15	8.9
20.23	1.13	18.01	0.15	8.9
9.477	0.85	18.98	0.15	8.9
16.58	1.58	18.47	0.15	8.9
6.129	1.33	19.8	0.15	8.9
6.878	1.36	19.6	0.15	8.9
10.47	1.44	18.8	0.15	8.9
8.62	1.18	19.26	0.15	8.9
8.505	0.87	19.08	0.15	8.9
18.78	1.96	18.31	0.15	8.9
8.402	1.25	19.25	0.15	8.9
6.654	1.31	19.46	0.15	8.9
9.045	1.14	19.03	0.15	8.9
5.762	1.5	19.8	0.15	8.9
28.72	1.63	17.82	0.15	8.9
6.361	0.79	19.43	0.15	8.9
5.199	1.05	19.73	0.15	8.9
6.259	1.05	19.59	0.15	8.9
5.347	0.91	19.88	0.15	8.9
10.58	1.73	19.21	0.15	8.9
4.847	1.51	19.92	0.15	8.9
13.76	0.98	18.53	0.15	8.9
15.58	1.03	18.24	0.15	8.9
8.833	1.17	19.11	0.15	8.9
3.238	0.84	20.42	0.15	8.9
15.42	1.52	18.31	0.15	8.9
5.677	1.03	19.71	0.15	8.9
5.614	0.75	19.77	0.15	8.9
6.218	1.28	19.66	0.15	8.9
4.098	1.19	20.21	0.15	8.9
4.155	1.15	20.21	0.15	8.9
10.96	1.86	19.09	0.15	8.9
3.232	0.71	20.41	0.15	8.9
11.17	1.21	18.75	0.15	8.9
11.64	1.5	18.78	0.15	8.9
3.483	1.2	20.55	0.15	8.9
4.582	0.82	19.82	0.15	8.9
6.806	1.38	19.71	0.15	8.9
5.289	1.33	19.63	0.15	8.9
6.597	0.92	19.43	0.15	8.9
5.502	0.8	19.77	0.15	8.9
4.866	1.09	20.01	0.15	8.9
3.275	0.73	20.41	0.15	8.9
5.991	1.35	19.68	0.15	8.9
42.22	2.08	17.15	0.15	8.9
4.431	0.69	20.02	0.15	8.9
3.136	0.63	20.46	0.15	8.9
3.896	1.36	20.22	0.15	8.9
9.847	1.71	18.99	0.15	8.9
14.57	1.85	18.81	0.15	8.9
4.871	1.12	19.94	0.15	8.9
6.388	1.1	19.65	0.15	8.9
4.968	0.78	19.86	0.15	8.9
6.325	1.4	19.5	0.15	8.9
16.1	1.36	18.47	0.15	8.9
4.056	0.81	20.03	0.15	8.9
4.357	0.67	20	0.15	8.9
4.974	0.82	19.83	0.15	8.9
5.038	0.99	20	0.15	8.9
3.627	0.9	20.29	0.15	8.9
4.151	0.76	20.18	0.15	8.9
10.23	1.01	18.69	0.15	8.9
3.582	0.81	20.33	0.15	8.9
9.667	0.89	19.13	0.15	8.9
4.729	1.04	20.1	0.15	8.9
6.105	0.83	19.47	0.15	8.9
8.118	0.79	19.26	0.15	8.9
5.379	1.2	19.9	0.15	8.9
9.821	1.3	18.95	0.15	8.9
7.768	1.22	19.2	0.15	8.9
5.241	1.03	19.88	0.15	8.9
3.422	1.02	20.5	0.15	8.9
4.525	1.05	20.26	0.15	8.9
5.899	1.28	19.52	0.15	8.9
7.934	1.07	18.99	0.15	8.9
5.178	1.01	20.06	0.15	8.9
4.569	0.92	19.81	0.15	8.9
12.84	0.99	18.82	0.15	8.9
6.7	0.81	19.6	0.15	8.9
3.75	0.85	20.34	0.15	8.9
